,labels,messages
4094,4,"['cash', 'flow', 'operation', 'total', 'eur', 'mn', 'compare', 'negative', 'eur', 'mn', 'second', 'quarter']"
4095,4,"['ebit', 'exclude', 'non', 'recurring', 'item', 'total', 'eur', 'mn', 'up', 'eur', 'mn']"
4096,4,"['finnish', 'energy', 'company', 'fortum', 'oyj', 'say', 'november', 'grant', 'environmental', 'permit', 'build', 'biofuel', 'fire', 'combine', 'heat', 'power', 'chp', 'plant', 'vartan', 'harbor', 'eastern', 'stockholm']"
4097,4,"['follow', 'transaction', 'lundbeck', 'worldwide', 'right', 'nalmefene', 'exclude', 'north', 'america', 'mexico', 'turkey', 'south', 'korea']"
4098,4,"['nokia', 'up', 'pct', 'eur', 'kick', 'morning', 'negative', 'territory']"
4099,4,"['return', 'investment', 'compare', 'negative']"
4100,4,"['district', 'court', 'helsinki', 'dismiss', 'charge', 'court', 'first', 'instance']"
4101,4,"['thus', 'method', 'cut', 'working', 'cost', 'fasten', 'planning', 'building', 'process']"
4102,4,"['cut', 'number', 'plant', 'group', 'trim', 'fix', 'cost']"
4103,2,"['result', 'expect', 'late']"
4104,2,"['copying', 'republication', 'redistribution', 'afx', 'news', 'content', 'include', 'frame', 'similar', 'mean', 'expressly', 'prohibit', 'without', 'prior', 'write', 'consent', 'afx', 'news']"
4105,2,"['company', 'report', 'profit', 'euro', 'mln', 'sale', 'varesvuo', 'partner', 'sub', 'group', 'loss', 'euro', 'cause', 'sale', 'program', 'production', 'subsidiary', 'oy', 'filmiteollisuus', 'fine', 'ab']"
4106,0,"['far', 'norwegian', 'norske', 'skog', 'reduce', 'staff', 'level', 'people', 'plan', 'reduce', 'production', 'ton', 'finnish', 'swedish', 'stora', 'enso', 'cut', 'staff', 'people', 'production', 'ton']"
4107,2,"['extract', 'filtrate', 'high', 'clarity', 'dry', 'filter', 'cake', 'meet', 'require', 'transport', 'moisture', 'limit', 'tmls', 'ore', 'grade']"
4108,0,"['march', 'finnish', 'electronic', 'contract', 'manufacturer', 'scanfil', 'oyj', 'hel', 'scf', 'say', 'today', 'plan', 'merge', 'wholly', 'scanfil', 'ems', 'group', 'ojala', 'yhtyma', 'oy', 'hit', 'snag', 'shareholder', 'domestic', 'rival', 'reject', 'deal']"
4109,2,"['part', 'new', 'strategy', 'finnish', 'biohit', 'plan', 'incorporate', 'diagnostic', 'business', 'separate', 'limited', 'company']"
4110,2,"['finnish', 'benefon', 'deny', 'claim', 'make', 'press', 'company', 'give', 'up', 'mobile', 'handset', 'business']"
4111,2,"['split', 'number', 'share', 'number', 'share']"
4112,2,"['reproduction', 'distribution', 'prohibit']"
4113,2,"['consequence', 'works', 'council', 'withdraw', 'petition', 'suspend', 'reorganisation']"
4114,2,"['negotiation', 'reduction', 'person', 'take', 'place', 'natural', 'redundancy', 'termination', 'fix', 'term', 'contract']"
4115,0,"['elisa', 'ceo', 'sami', 'seppanen', 'say', 'emt', 'slogan', 'good', 'coverage', 'across', 'estonia', 'clearly', 'give', 'misleading', 'information', 'consumer']"
4116,2,"['establish', 'srv', 'group', 'private', 'finnish', 'construction', 'concern', 'operation', 'finland', 'baltic', 'country', 'russia']"
4117,0,"['case', 'effect', 'would', 'negative', 'finland']"
4118,2,"['initial', 'estimate', 'total', 'value', 'contract', 'euro', 'exclude', 'vat']"
4119,2,"['would', 'premature', 'talk', 'date', 'volume', 'investment', 'procedure', 'say']"
4120,2,"['mr', 'clausen', 'however', 'refuse', 'comment', 'option', 'nordea', 'would', 'consider', 'buy', 'citadele', 'bank']"
4121,2,"['nokia', 'capcom', 'announce', 'resident', 'evil', 'degeneration', 'release', 'gage', 'later', 'year']"
4122,0,"['nokia', 'certainly', 'disagree', 'qualcomm', 'view', 'patent', 'situation']"
4123,2,"['olli', 'pekka', 'kallasvuo', 'elect', 'vice', 'chairman', 'board']"
4124,2,"['olli', 'pekka', 'laine', 'appoint', 'chairman', 'erkki', 'pehu', 'lehtonen', 'vice', 'chairman', 'board']"
4125,0,"['outokumpu', 'steel', 'mill', 'tornio', 'finland', 'suspect', 'source']"
4126,0,"['possible', 'personnel', 'reduction', 'concern', 'approximately', 'people']"
4127,2,"['risk', 'exposure', 'non', 'life', 'insurance', 'move', 'month', 'expense', 'function', 'non', 'life', 'insurance', 'exclude', 'expense', 'investment', 'management', 'expense', 'service', 'render', 'non', 'life', 'insurance', 'investment', 'portfolio', 'allocation']"
4128,2,"['secure', 'file', 'online', 'like', 'fill', 'tax', 'return', 'make', 'backup', 'boring']"
4129,0,"['go', 'bed', 'worry', 'every', 'night', 'say']"
4130,2,"['challenge', 'company', 'however', 'find', 'new', 'source', 'raw', 'material', 'say', 'risto', 'rinne', 'ceo', 'neste', 'oil']"
4131,0,"['company', 'initially', 'estimate', 'would', 'cut', 'up', 'job']"
4132,2,"['company', 'try', 'adapt', 'operation', 'temporary', 'lay', 'different', 'duration', 'work', 'hour', 'arrangement', 'training', 'development', 'effort']"
4133,2,"['effect', 'may', 'remain', 'short', 'lived', 'however']"
4134,2,"['ipad', 'application', 'join', 'iphone', 'app', 'part', 'monster', 'range', 'mobile', 'application', 'job', 'hunting']"
4135,2,"['issue', 'come', 'up', 'connection', 'discussion', 'local', 'municipality', 'concern', 'sale', 'water', 'industrial', 'facility']"
4136,0,"['number', 'bodily', 'injury', 'case', 'quadruple']"
4137,2,"['purchase', 'price', 'pay', 'cash', 'upon', 'closure', 'transaction', 'schedule', 'april']"
4138,2,"['size', 'extension', 'already', 'let', 'gross', 'area', 'sq', 'sq', 'ft']"
4139,2,"['symbian', 'foundation', 'plan', 'revise', 'procedure', 'testing', 'sign', 'software', 'digitally', 'sign', 'trojan', 'symbian', 'mobile', 'phone', 'operating', 'system', 'mistake']"
4140,2,"['term', 'condition', 'stock', 'option', 'scheme', 'available', 'company', 'internet', 'page', 'www', 'sanoma', 'com']"
4141,2,"['third', 'applicant', 'fortum', 'drop']"
4142,2,"['tieto', 'service', 'also', 'use', 'send', 'process', 'receive', 'material', 'relate', 'absentee', 'voting']"
4143,2,"['trading', 'code', 'eli', 'number', 'share', 'price', 'share', 'gratuitous', 'transfer', 'elisa', 'hold', 'total', 'share']"
4144,2,"['wife', 'look', 'forward', 'get', 'paycheck', 'quip', 'recently', 'six', 'knot', 'current', 'swirl', 'around', 'anchored', 'heavily', 'sponsor', 'jet', 'sle']"
4145,2,"['high', 'figure', 'european', 'scale', 'noop', 'say', 'recall', 'however', 'also', 'include', 'beer', 'buy', 'finnish', 'tourist']"
4146,2,"['tweeple', 'check', 'follow', 'cautious', 'click', 'url', 'tinyurls']"
4147,2,"['expensive', 'water', 'brand', 'finland', 'moment']"
4148,2,"['september', 'finnish', 'electrical', 'component', 'maker', 'salcomp', 'oyj', 'hel', 'sal', 'announce', 'today', 'launch', 'late', 'twist', 'charger', 'platform']"
4149,2,"['total', 'stock', 'option', 'issue', 'stock', 'option', 'scheme']"
4150,2,"['worm', 'set', 'activate', 'friday', 'corrupt', 'document', 'use', 'common', 'file', 'type', 'include']"
4151,0,"['accord', 'swedish', 'authority', 'trace', 'toxic', 'osmium', 'tetroxide', 'find', 'coast', 'per', 'æmeri', 'northernmost', 'part', 'gulf', 'bothnia']"
4152,0,"['finnish', 'airline', 'finnair', 'start', 'temporary', 'layoff', 'cabin', 'crew', 'february']"
4153,2,"['finnish', 'energy', 'company', 'fortum', 'set', 'new', 'strict', 'target', 'limit', 'short', 'term', 'carbon', 'dioxide', 'emission', 'heat', 'electricity', 'production']"
4154,0,"['finnish', 'food', 'worker', 'union', 'sel', 'plan', 'hasten', 'collective', 'bargaining', 'two', 'day', 'strike', 'would', 'begin', 'april', 'finland']"
4155,2,"['finnish', 'honkarakenne', 'specialise', 'building', 'log', 'house', 'plan', 'use', 'pine', 'russian', 'karelia']"
4156,2,"['finnish', 'konecrane', 'try', 'acquire', 'italian', 'fantuzzi', 'manufacturer', 'gantry', 'crane', 'reach', 'stacker']"
4157,0,"['finnish', 'real', 'kyro', 'mill', 'start', 'negotiation', 'cut', 'staff']"
4158,2,"['finnish', 'nordic', 'aluminium', 'start', 'employer', 'employee', 'negotiation', 'finland', 'concern', 'staff', 'group']"
4159,2,"['finnish', 'publishing', 'print', 'group', 'ilkka', 'yhtym', 'introduce', 'staff', 'smoking', 'ban', 'beginning', 'company', 'three', 'newspaper']"
4160,2,"['finnish', 'stockmann', 'group', 'mail', 'order', 'unit', 'hobby', 'hall', 'launch', 'trial', 'marketing', 'campaign', 'russia']"
4161,0,"['finnish', 'suominen', 'flexible', 'packaging', 'cut', 'job', 'unit', 'tampere', 'two', 'nastola', 'finland']"
4162,0,"['finland', 'medium', 'group', 'talentum', 'start', 'personnel', 'negotiation', 'cut', 'staff', 'parent', 'company', 'talentum', 'publish', 'unit', 'talentum', 'medium']"
4163,0,"['accord', 'laavainen', 'raisio', 'food', 'marketing', 'use', 'reactive', 'inconsistent']"
4164,2,"['accord', 'prosecutor', 'share', 'transaction', 'carry', 'hk', 'ruokatalo', 'proceed', 'negotiation', 'concern', 'acquisition', 'swedish', 'meat']"
4165,2,"['accord', 'tiimari', 'consumer', 'advise', 'cut', 'away', 'rabbit', 'bow', 'tie', 'contain', 'formadehyde', 'dispose']"
4166,2,"['charge', 'dismiss']"
4167,2,"['alpina', 'sport', 'lebanon', 'new', 'hampshire', 'usa', 'base', 'distributor', 'alpina', 'ski', 'shoe', 'ski', 'exel', 'ski', 'pole', 'start', 'ski', 'wax', 'also', 'peltonen', 'cross', 'country', 'ski']"
4168,2,"['among', 'big', 'christmas', 'seller', 'satin', 'bow', 'shift', 'dress', 'style', 'outfit', 'wear', 'victoria', 'beckham', 'paris', 'hilton', 'prom', 'dress']"
4169,2,"['among', 'scandinavian', 'company', 'present', 'st', 'petersburg', 'also', 'name', 'swedish', 'concern', 'ncc', 'implement', 'project', 'field', 'asphalt', 'production', 'road', 'housing', 'construction', 'project', 'swedish', 'krona']"
4170,2,"['international', 'conference', 'call', 'audio', 'webcast', 'concern', 'financial', 'result', 'january', 'march', 'begin', 'eet']"
4171,2,"['another', 'problem', 'cola', 'flavour', 'long', 'drink']"
4172,2,"['antniemi', 'refute', 'report', 'finnish', 'daily', 'turun', 'sanomat', 'company', 'reorganize', 'operation', 'baltic', 'country']"
4173,0,"['antti', 'orkola', 'president', 'kemira', 'growhow', 'industrial', 'solution', 'unit', 'tell', 'thomson', 'financial', 'news', 'company', 'put', 'open', 'mine', 'price', 'phosphate', 'quite', 'depressed', 'long', 'time']"
4174,0,"['apply', 'summer', 'work', 'see', 'laborious', 'stressful']"
4175,0,"['arcelormittal', 'chief', 'executive', 'officer', 'lakshmi', 'mittal', 'already', 'cut', 'output', 'furnace']"
4176,2,"['part', 'plan', 'board', 'director', 'decide', 'transfer', 'maximum', 'share', 'hold', 'company', 'share', 'issue', 'payment', 'direct', 'aspo', 'management', 'oy', 'hold', 'company', 'acquire', 'management']"
4177,0,"['result', 'people', 'make', 'redundant', 'total', 'person', 'lay', 'temporarily']"
4178,2,"['result', 'start', 'negotiation', 'bank', 'provisional', 'amendment', 'concern', 'covenant', 'credit', 'term']"
4179,0,"['result', 'negotiation', 'company', 'decide', 'make', 'people', 'redundant', 'financial', 'production', 'ground']"
4180,0,"['production', 'product', 'continue', 'normally', 'temporary', 'lay', 'concern', 'simultaneously', 'employee']"
4181,2,"['atria', 'say', 'offer', 'would', 'give', 'swedish', 'company', 'continue', 'ownership', 'control', 'slaughtering', 'cut', 'operation']"
4182,2,"['aug', 'curb', 'deliver', 'newstex', 'late', 'rack', 'cover', 'shopping', 'retail', 'sidewalk', 'up']"
4183,2,"['bertrand', 'sciard', 'vice', 'chairman', 'board', 'director', 'aldata', 'solution', 'since', 'april']"
4184,2,"['bovine', 'slaughtering', 'cut', 'kuopio', 'facility', 'transfer', 'kauhajoki', 'slaughterhouse']"
4185,0,"['chief', 'executive', 'officer', 'olli', 'pekka', 'kallasvuo', 'change', 'tuesday', 'mark', 'third', 'time', 'nine', 'month', 'company', 'reshuffle', 'executive', 'operation', 'nokia', 'lose', 'ground', 'apple', 'iphone', 'rim', 'blackberry']"
4186,0,"['cut', 'equivalent', 'cost', 'employee', 'target', 'company', 'say']"
4187,0,"['eb', 'announce', 'stock', 'exchange', 'release', 'november', 'th', 'bergqvist', 'resign', 'chairmanship', 'membership', 'board', 'eb']"
4188,2,"['finland', 'base', 'international', 'machinery', 'rental', 'company', 'ramirent', 'plc', 'omx', 'helsinki', 'rmr', 'say', 'friday', 'may', 'president', 'ceo', 'kari', 'kallio', 'inform', 'board', 'intention', 'retire', 'year']"
4189,2,"['finnish', 'electrical', 'component', 'maker', 'salcomp', 'oyj', 'hel', 'sal', 'announce', 'today', 'launch', 'late', 'twist', 'charger', 'platform']"
4190,0,"['finnish', 'soapstone', 'processing', 'fireplace', 'maker', 'tulikivi', 'oyj', 'say', 'february', 'would', 'cut', 'less', 'job', 'fireplace', 'sale', 'organization', 'production', 'facility', 'subsidiary', 'kermansavi', 'oy']"
4191,0,"['finnish', 'suominen', 'flexible', 'packaging', 'ltd', 'local', 'textile', 'company', 'suominen', 'corporation', 'group', 'hel', 'suy', 'say', 'today', 'would', 'start', 'employee', 'negotiation', 'concern', 'entire', 'personnel', 'finland']"
4192,0,"['finnish', 'vaahto', 'group', 'provide', 'paper', 'make', 'technology', 'process', 'machinery', 'start', 'negotiation', 'concern', 'temporary', 'lay', 'employee', 'company', 'plant', 'hollola', 'tampere', 'finland']"
4193,2,"['fortum', 'look', 'invest', 'several', 'new', 'production', 'unit', 'include', 'new', 'waste', 'fire', 'unit', 'brista', 'combine', 'heat', 'power', 'chp', 'plant', 'biofuel', 'base', 'production', 'unit', 'vartan', 'chp', 'plant']"
4194,2,"['get', 'midnighttrader', 'realtime', 'report', 'delay']"
4195,2,"['global', 'life', 'science', 'industry', 'strictly', 'regulate', 'international', 'national', 'authority']"
4196,0,"['say', 'lose', 'five', 'family', 'month', 'economy', 'many', 'make', 'alternative', 'arrangement', 'save', 'money']"
4197,2,"['resignation', 'take', 'effect', 'immediately']"
4198,2,"['huhtamaki', 'rigid', 'plastic', 'consumer', 'good', 'operation', 'mainly', 'europe', 'separate', 'new', 'reporting', 'segment', 'january']"
4199,0,"['addition', 'production', 'varpaisj', 'rvi', 'factory', 'stop', 'beginning', 'april']"
4200,0,"['addition', 'production', 'personnel', 'sport', 'division', 'give', 'temporary', 'lay', 'warning']"
4201,2,"['december', 'amer', 'announce', 'dismissal', 'ceo', 'roger', 'talermo', 'head', 'company', 'since']"
4202,2,"['europe', 'paper', 'industry', 'situation', 'paradoxical']"
4203,2,"['parallel', 'teliasonera', 'decide', 'conduct', 'compulsory', 'acquisition']"
4204,0,"['sweden', 'oversupply', 'pharmacy']"
4205,0,"['incap', 'furniture', 'presently', 'negotiate', 'staff', 'cut']"
4206,0,"['initially', 'company', 'say', 'maximum', 'people', 'would', 'make', 'redundant', 'parent', 'company', 'subsidiary']"
4207,0,"['disappointment', 'see', 'plan', 'fold']"
4208,0,"['awkward', 'thing', 'use', 'hold', 'phone', 'one', 'hand']"
4209,0,"['jul', 'police', 'look', 'man', 'say', 'terrorize', 'three', 'male', 'gunpoint', 'east', 'maple', 'avenue', 'afternoon', 'shoot', 'one', 'kidnap', 'another']"
4210,2,"['jussi', 'pesonen', 'member', 'sampo', 'board', 'since', 'renounce', 'seat', 'sampo', 'board']"
4211,2,"['kesko', 'previously', 'publish', 'stock', 'exchange', 'release', 'concern', 'deal', 'february']"
4212,0,"['korhonen', 'dismiss', 'post', 'editor', 'chief', 'group', 'newspaper', 'lapin', 'kansa', 'december']"
4213,0,"['last', 'year', 'upm', 'cut', 'production', 'closed', 'mill', 'finland', 'slash', 'job']"
4214,2,"['less', 'ten', 'people', 'face', 'pension', 'agreement']"
4215,0,"['adp', 'news', 'jan', 'finnish', 'industrial', 'machinery', 'company', 'vaahto', 'group', 'ltd', 'oyj', 'hel', 'wat', 'say', 'today', 'subsidiary', 'vaahto', 'ltd', 'would', 'cut', 'job', 'finland']"
4216,0,"['adpnews', 'dec', 'finnish', 'cutlery', 'hand', 'tool', 'maker', 'fiskar', 'oyj', 'abp', 'hel', 'fisas', 'say', 'today', 'make', 'redundant', 'total', 'office', 'management', 'staff', 'member', 'subsidiary', 'iittala', 'group', 'ltd']"
4217,2,"['adpnews', 'dec', 'finnish', 'investment', 'group', 'neomarkka', 'oyj', 'hel', 'nembv', 'say', 'today', 'furlough', 'employee', 'unit', 'reka', 'cable', 'ltd', 'less', 'day', 'start', 'january']"
4218,2,"['manage', 'director', 'timo', 'kohtam', 'æki', 'lemmink', 'æinen', 'infra', 'nevertheless', 'point', 'continue', 'need', 'infrastructure', 'construction', 'baltic', 'market']"
4219,0,"['customer', 'leave', 'powerless']"
4220,2,"['mr', 'kari', 'stadigh', 'carry', 'chairman', 'board', 'mr', 'matti', 'arteva', 'vice', 'chairman']"
4221,2,"['real', 'start', 'statutory', 'employer', 'employee', 'negotiation', 'ænekoski', 'board', 'mill', 'concern', 'people']"
4222,2,"['neste', 'oil', 'refinery', 'combined', 'crude', 'oil', 'refining', 'capacity', 'approximately', 'barrel', 'day']"
4223,2,"['new', 'chairman', 'board', 'director', 'mr', 'chaim', 'katzman', 'give', 'presentation', 'answer', 'question']"
4224,2,"['nokia', 'inaugurate', 'manufacturing', 'plant', 'near', 'chennai', 'mar']"
4225,2,"['nokia', 'request', 'company', 'stop', 'make', 'sell', 'mobile', 'phone', 'pay', 'monetary', 'damage', 'cost']"
4226,2,"['march', 'stora', 'enso', 'refuse', 'comment', 'news', 'way']"
4227,2,"['panostaja', 'oyj', 'board', 'also', 'decide', 'organisational', 'meeting', 'hold', 'upon', 'completion', 'agm', 'implement', 'agm', 'decision', 'concern', 'board', 'member', 'fee', 'pay', 'share', 'way', 'share', 'transfer', 'quarterly', 'basis', 'date', 'follow', 'publication', 'quarterly', 'annual', 'report']"
4228,2,"['rapala', 'fishing', 'frenzy']"
4229,2,"['resident', 'access', 'block', 'plan', 'aleksandri', 'street']"
4230,2,"['russian', 'medium', 'venture', 'minority', 'shareholder', 'peter', 'hervy', 'deny', 'plan', 'sell', 'ova', 'press', 'daily', 'say']"
4231,2,"['russian', 'official', 'inspect', 'damage', 'give', 'vessel', 'permission', 'continue', 'tallinn', 'around', 'norwegian', 'register', 'sten', 'nordic', 'carry', 'ton', 'gas', 'oil', 'man', 'filipino', 'crew']"
4232,2,"['sanoma', 'announce', 'stock', 'option', 'scheme', 'december']"
4233,0,"['scanfil', 'execute', 'temporary', 'lay', 'mid', 'october', 'job', 'cut', 'march']"
4234,2,"['shock', 'phase', 'consumer', 'start', 'plan', 'implement', 'building', 'project']"
4235,2,"['short', 'term', 'license', 'game', 'cost', 'little', 'purchase', 'game', 'outright', 'cost', 'much']"
4236,2,"['mr', 'galvan', 'make', 'saving', 'adjustment', 'buy', 'less', 'liquor', 'watching', 'portion', 'size']"
4237,2,"['people', 'worker', 'retire', 'raahe', 'work']"
4238,2,"['swot', 'analysis', 'one', 'method', 'categorization', 'weakness']"
4239,2,"['adjustment', 'concern', 'staff', 'specialty', 'paper', 'fiber', 'composite', 'segment']"
4240,2,"['appointment', 'force', 'new', 'ceo', 'appoint']"
4241,2,"['authorisation', 'force', 'end', 'next', 'annual', 'general', 'meeting', 'repeal', 'authorisation', 'acquire', 'share', 'give', 'general', 'meeting', 'hold', 'april']"
4242,2,"['authorization', 'force', 'period', 'month', 'resolution', 'general', 'meeting']"
4243,2,"['business', 'gross', 'write', 'premium', 'eur', 'net', 'combine', 'ratio', 'staff', 'total', 'office', 'uk', 'germany', 'benelux']"
4244,2,"['chilled', 'meat', 'product', 'category', 'lead', 'meat', 'fish', 'poultry', 'market', 'finland', 'account', 'share']"
4245,2,"['company', 'split', 'two', 'part', 'come', 'month', 'essent', 'owning', 'operating', 'production', 'supply', 'enexis', 'owning', 'operate', 'grid']"
4246,2,"['company', 'continuous', 'need', 'alloy', 'nickel', 'ferro', 'chrome', 'molybdenum', 'manganese', 'production', 'say', 'talvivaara']"
4247,2,"['company', 'reportedly', 'search', 'replacement', 'ceo', 'olli', 'pekka', 'kallasvuo']"
4248,0,"['company', 'plan', 'close', 'two', 'three', 'line', 'plant', 'job', 'threat']"
4249,2,"['contract', 'also', 'include', 'cut', 'edge', 'wagon', 'part', 'ruukki', 'steel', 'service', 'centre', 'seinajoki', 'raahe', 'southwestern', 'finland', 'deliver', 'vr', 'welding', 'assembly']"
4250,2,"['copying', 'republication', 'redistribution', 'afx', 'news', 'content', 'inculde', 'frame', 'similar', 'mean', 'expressly', 'prohibit', 'without', 'prior', 'write', 'consent', 'afx', 'news']"
4251,2,"['cosmetic', 'collection', 'include', 'eye', 'shadow', 'face', 'powder', 'lip', 'gloss', 'mascara', 'accessory']"
4252,2,"['smartphone', 'available', 'rs', 'per', 'handset', 'across', 'india', 'nokia', 'india', 'vice', 'president', 'amp', 'manage', 'director', 'shivakumar', 'tell', 'reporter']"
4253,2,"['employer', 'employee', 'talk', 'concern', 'people', 'whole', 'staff', 'finland']"
4254,2,"['exercise', 'originate', 'finland', 'early', 'training', 'method', 'cross', 'country', 'skier']"
4255,2,"['first', 'phase', 'logistic', 'complex', 'envisage', 'completion', 'sq', 'logistic', 'premise', 'gatehouse', 'building', 'november']"
4256,2,"['gross', 'area', 'eight', 'house']"
4257,2,"['gross', 'area', 'innova', 'project', 'sq', 'sq', 'ft']"
4258,2,"['incident', 'happen', 'avenue', 'road']"
4259,2,"['interim', 'report', 'first', 'quarter', 'publish', 'may']"
4260,0,"['large', 'restructuring', 'plan', 'italy', 'negotiation', 'job', 'cut', 'initiate', 'today', 'company', 'note']"
4261,2,"['layoff', 'talk', 'first', 'announce', 'august']"
4262,2,"['machine', 'cease', 'production', 'end', 'february']"
4263,0,"['measure', 'result', 'weak', 'demand', 'shipbuilding', 'industry']"
4264,2,"['mill', 'raw', 'material', 'need', 'increase', 'wood']"
4265,2,"['negotiation', 'concern', 'personnel', 'cencorp', 'corporation', 'singulase', 'oy', 'whole', 'finland', 'sweden', 'company', 'say']"
4266,2,"['negotiation', 'concern', 'plant', 'department', 'producing', 'wind', 'roving', 'employ', 'people']"
4267,2,"['new', 'apartment', 'block', 'go', 'up', 'close', 'city', 'center', 'explain', 'chairman', 'board', 'yit', 'ehitus', 'priit', 'sauk']"
4268,2,"['plant', 'fire', 'combination', 'spruce', 'bark', 'chip', 'log', 'residue', 'mill', 'peat']"
4269,0,"['production', 'liquidate', 'june', 'employee', 'loose', 'job']"
4270,2,"['project', 'mw', 'coal', 'fire', 'power', 'plant', 'locate', 'km', 'south', 'hanoi', 'company', 'say']"
4271,0,"['prosecutor', 'also', 'demand', 'outokumpu', 'pay', 'fine', 'eur']"
4272,0,"['pulp', 'production', 'finnish', 'kemij', 'ærvi', 'also', 'liquidate', 'employee', 'loose', 'job']"
4273,2,"['redesign', 'crush', 'circuit', 'operation', 'since', 'start', 'september', 'overall', 'production', 'rate', 'weekly', 'basis', 'excess', 'average', 'tonne', 'day']"
4274,2,"['resignation', 'effect', 'immediately']"
4275,2,"['scheme', 'teliasonera', 'altimo', 'practically', 'identical', 'except', 'involve', 'merger', 'stake', 'vimpelcom', 'kyivstar']"
4276,2,"['share', 'subscription', 'period', 'option', 'commence', 'september', 'expire', 'march']"
4277,2,"['share', 'subscription', 'period', 'expire', 'september']"
4278,2,"['subscription', 'period', 'amer', 'sport', 'warrant', 'scheme', 'end', 'december']"
4279,2,"['term', 'condition', 'stock', 'option', 'scheme', 'available', 'group', 'website']"
4280,2,"['transaction', 'include', 'also', 'transfer', 'lease', 'agreement', 'concern', 'manufacturing', 'premise', 'employment', 'agreement', 'relate', 'operation']"
4281,2,"['utility', 'also', 'provide', 'service', 'relate', 'electricity', 'management', 'hedging', 'trade', 'risk', 'management', 'reporting']"
4282,0,"['also', 'upset', 'machinery', 'work', 'take', 'poland']"
4283,0,"['cover', 'forest', 'industry', 'unit', 'employee', 'finland', 'concern', 'temporary', 'permanent', 'lay']"
4284,0,"['bad', 'news', 'barbeque', 'season']"
4285,2,"['due', 'postponement', 'decision', 'making', 'project', 'negotiation', 'phase', 'early', 'estimation']"
4286,0,"['tornio', 'work', 'employ', 'scope', 'fix', 'period', 'part', 'time', 'temporary', 'layoff', 'april', 'october', 'period']"
4287,2,"['adjust', 'present', 'situation', 'cut', 'capacity', 'cost', 'without', 'however', 'jeopardise', 'asia', 'strategy', 'long', 'term']"
4288,2,"['cruise', 'revs', 'fall', 'less', 'engine', 'output', 'require']"
4289,0,"['web', 'user', 'click', 'link', 'contain', 'mail', 'find', 'bogus', 'site', 'imitate', 'bank', 'retrieve', 'personal', 'banking', 'datum']"
4290,0,"['vike', 'line', 'cancel', 'service']"
4291,2,"['bavelloni', 'long', 'stand', 'md', 'dino', 'bavelloni', 'retire', 'end']"
4292,2,"['try', 'deal', 'slavery', 'different', 'perspective', 'balance', 'story', 'say', 'deramus', 'formerly', 'writer', 'detroit', 'free', 'press', 'detroit', 'news']"
4293,4,"['neste', 'oil', 'respond', 'challenge', 'pose', 'european', 'union', 'target', 'biofuel', 'account', 'traffic', 'fuel', 'usage', 'eu', 'develop', 'nexbtl', 'technology', 'produce', 'diesel', 'fuel', 'renewable', 'federation', 'say']"
4294,2,"['soon', 'collision', 'start']"
4295,2,"['big', 'challenge', 'make', 'piece', 'look', 'raw', 'hansen', 'say']"
4296,2,"['rest', 'week', 'taping', 'jimmy', 'kimmel', 'live', 'cancel', 'back', 'foot']"
4297,0,"['issue', 'thief', 'steal', 'building', 'site', 'say', 'mr', 'smith']"
4298,2,"['license', 'agreement', 'nokia', 'corp', 'part', 'expire', 'april']"
4299,0,"['november', 'finnish', 'office', 'furniture', 'maker', 'martela', 'oyj', 'hel', 'mara', 'say', 'today', 'make', 'redundant', 'three', 'people', 'nine', 'lay', 'permanently', 'company', 'office', 'staff', 'factory', 'worker']"
4300,2,"['january', 'finnish', 'medium', 'company', 'alma', 'medium', 'corporation', 'hel', 'aln', 'say', 'today', 'online', 'recruitment', 'service', 'monster', 'oy', 'partner', 'local', 'newspaper', 'publisher', 'suoman', 'lehtiyhtyma', 'list', 'job', 'advertisement']"
4301,2,"['agreement', 'expire', 'early', 'month']"
4302,2,"['month', 'ago', 'teva', 'vice', 'chairman', 'phillip', 'frost', 'marathon', 'venture', 'capital', 'fund', 'tase', 'mara', 'sell', 'protalix', 'share']"
4303,0,"['chuck', 'smith', 'lay', 'may', 'housing', 'consultant', 'job', 'wife', 'cut', 'spending', 'half', 'family', 'six', 'rely', 'wife', 'income', 'alone']"
4304,2,"['split', 'company', 'would', 'series', 'share', 'series', 'share']"
4305,2,"['transaction', 'herttaassa', 'holding', 'alma', 'medium', 'fall', 'flagging', 'limit']"
4306,2,"['ogden', 'reportedly', 'shell', 'million']"
4307,2,"['eastern', 'time', 'block', 'contract', 'change', 'hand', 'bid', 'price']"
4308,0,"['belarus', 'oao', 'lidskoe', 'pivo', 'brewery', 'base', 'grodno', 'region', 'report', 'decrease', 'output', 'million', 'decaliter', 'january', 'march', 'representative', 'administration', 'company', 'tell']"
4309,2,"['boomerang', 'boat', 'oy', 'specialise', 'boat', 'building', 'design', 'manufacture', 'sell', 'customise', 'rigid', 'inflatable', 'boat', 'rib', 'primarily', 'baltic', 'sea', 'market']"
4310,2,"['cramo', 'manager', 'jarmo', 'laasanen', 'say', 'hire', 'equipment', 'machinery', 'lithuania', 'differ', 'baltic', 'country', 'lithuania', 'still', 'many', 'public', 'structure', 'road', 'bridge', 'airport', 'shop', 'build']"
4311,2,"['currently', 'quarterly', 'apply', 'surcharge', 'differ', 'significantly', 'actual', 'market', 'price']"
