,labels,messages
3654,1,"['ixonos', 'finance', 'acquisition', 'mln', 'euro', 'mln', 'loan']"
3655,1,"['ærvi', 'suoman', 'portti', 'also', 'plan', 'reduce', 'use', 'sodium', 'nitrite']"
3656,1,"['karachi', 'sept', 'ixonos', 'world', 'leader', 'development', 'integration', 'solution', 'handheld', 'device', 'announce', 'implement', 'touch', 'screen', 'mobile', 'user', 'interface', 'solution', 'intel', 'atom', 'processor', 'xx', 'base', 'smartphone']"
3657,1,"['kauko', 'telko', 'centralized', 'administration', 'dissolve', 'appropriate', 'part', 'transfer', 'operating', 'activity', 'group', 'administration', 'end', 'year']"
3658,1,"['kemira', 'organization', 'comprise', 'approximately', 'people', 'company', 'say']"
3659,0,"['konecrane', 'previously', 'communicate', 'estimate', 'reduction', 'employee', 'group', 'level']"
3660,1,"['also', 'acquire', 'pct', 'stake', 'local', 'sector', 'company', 'salvor', 'oy', 'beginning', 'september']"
3661,1,"['laavainen', 'say', 'benecol', 'well', 'known', 'europe', 'us', 'market', 'year']"
3662,1,"['latin', 'america', 'currently', 'account', 'approximately', 'sale', 'tecnotree', 'company', 'president', 'ceo', 'eero', 'mertano', 'recently', 'tell', 'bnamerica']"
3663,2,"['latvenergo', 'order', 'significant', 'expansion', 'tekla', 'xpower', 'network', 'information', 'system']"
3664,1,"['lcs', 'service', 'cover', 'whole', 'life', 'cycle', 'software', 'information', 'system', 'process', 'modelling', 'tailor', 'software', 'development', 'host', 'service', 'solution', 'management', 'maintenance', 'support']"
3665,2,"['lemcon', 'also', 'sign', 'pre', 'contract', 'purchase', 'park', 'entire', 'hectare', 'site']"
3666,1,"['lieksaare', 'oy', 'early', 'regard', 'control', 'saarelainen', 'oy', 'individual', 'shareholder', 'shareholder', 'agreement']"
3667,1,"['liquid', 'handling', 'product', 'include', 'electronic', 'mechanical', 'pipette', 'disposable', 'tip', 'well', 'pipette', 'maintenance', 'calibration', 'service', 'research', 'institution', 'healthcare', 'industrial', 'laboratory']"
3668,1,"['adp', 'news', 'jan', 'finnish', 'industrial', 'environmental', 'measurement', 'equipment', 'maker', 'vaisala', 'oyj', 'omx', 'vaias', 'say', 'yesterday', 'develop', 'operational', 'reference', 'radiosonde', 'climate', 'change', 'observation']"
3669,1,"['adpnews', 'dec', 'norwegian', 'financial', 'service', 'group', 'sparebank', 'gruppen', 'osl', 'sbgrp', 'say', 'board', 'director', 'appoint', 'today', 'jarle', 'haug', 'managing', 'director', 'claim', 'collection', 'subsidiary', 'sparebank', 'gruppen', 'finan']"
3670,1,"['ækel', 'demand', 'new', 'board', 'company', 'well', 'discussion', 'merger', 'alma', 'medium', 'medium', 'company', 'talentum']"
3671,1,"['marathon', 'estimate', 'value', 'remain', 'stake', 'protalix', 'million']"
3672,1,"['margin', 'call', 'zanadvorov', 'give', 'chance', 'make', 'purchase', 'credit', 'deutsche', 'bank', 'usd', 'million']"
3673,1,"['marimekko', 'consider', 'measure', 'matter']"
3674,1,"['marketing', 'use', 'tikkurila', 'exist', 'infra', 'structure', 'local', 'knowledge', 'russia']"
3675,1,"['metsaliitto', 'sell', 'million', 'share', 'neomarkka', 'account', 'pct', 'neomarkka', 'equity', 'pct', 'voting', 'right']"
3676,1,"['moreover', 'konecrane', 'kito', 'intend', 'transfer', 'hoist', 'distribution', 'business', 'konecrane', 'japanese', 'joint', 'venture', 'mhs', 'konecrane', 'kito']"
3677,1,"['growth', 'beer', 'consumption', 'take', 'place', 'far', 'east', 'latin', 'america', 'africa']"
3678,1,"['new', 'substation', 'support', 'edge', 'technology', 'enable', 'fast', 'data', 'traffic']"
3679,1,"['raw', 'material', 'come', 'europe', 'us', 'pay', 'euro', 'dollar', 'sale', 'take', 'place', 'ruble']"
3680,1,"['recently', 'found', 'virent', 'energy', 'system', 'inc', 'person', 'catalytic', 'biofuel', 'company', 'president', 'ceo', 'lead', 'company', 'multiple', 'financing', 'define', 'company', 'market', 'strategy', 'secure', 'company', 'first', 'customer']"
3681,1,"['motorola', 'account', 'percent', 'south', 'korean', 'handset', 'market', 'end', 'april', 'samsung', 'hold', 'percent', 'lg', 'electronic', 'percent', 'accord', 'korea', 'base', 'atlas', 'research', 'group']"
3682,1,"['motorola', 'inc', 'united', 'states', 'come', 'second', 'shipment', 'million', 'unit', 'percent', 'market', 'share', 'follow', 'south', 'korea', 'samsung', 'electronics', 'co', 'shipment', 'million', 'unit', 'percent', 'share']"
3683,1,"['mr', 'jortikka', 'president', 'base', 'metal', 'division', 'outotec', 'oyj', 'finland', 'executive', 'committee', 'outotec']"
3684,1,"['mr', 'vasantha', 'appoint', 'manage', 'director', 'incap', 'contract', 'manufacture', 'service', 'pvt', 'ltd']"
3685,1,"['mr', 'doring', 'eaton', 'since', 'act', 'business', 'unit', 'manager', 'eaton', 'power', 'control', 'business', 'unit', 'since', 'january']"
3686,1,"['mr', 'koistinen', 'join', 'nokia', 'siemens', 'network', 'hold', 'various', 'senior', 'sale', 'management', 'business', 'development', 'position', 'since']"
3687,1,"['mr', 'mcdonald', 'start', 'evening', 'set', 'feature', 'hit', 'solo', 'career', 'doobie', 'brother', 'year', 'selection', 'cover', 'song', 'meet', 'mixed', 'result']"
3688,1,"['real', 'corporation', 'stock', 'exchange', 'announcement', 'september', 'kyro', 'corporation', 'real', 'corporation', 'metsaliitto', 'group', 'subsidiary', 'agree', 'arrangement', 'give', 'real', 'option', 'purchase', 'kyroskoski', 'natural', 'gas', 'powerplant', 'kyro']"
3689,1,"['real', 'plan', 'discontinue', 'production', 'standard', 'coated', 'fine', 'paper', 'hallein', 'gohrsm', 'hle', 'mill']"
3690,1,"['neste', 'oil', 'offer', 'outplacement', 'service', 'employee', 'reduce']"
3691,1,"['news', 'corp', 'myspace', 'com', 'web', 'site', 'display', 'submission', 'expand', 'broadband', 'emmy', 'award', 'part', 'effort', 'identify', 'aspire', 'video', 'artist']"
3692,1,"['niam', 'offer', 'financial', 'investor', 'high', 'return', 'via', 'investment', 'fund', 'turn', 'invest', 'type', 'property']"
3693,1,"['no', 'change', 'regard', 'virala', 'oy', 'ab', 'ownership', 'share', 'tiimari', 'take', 'place']"
3694,1,"['no', 'financial', 'detail', 'deployment', 'disclose']"
3695,1,"['no', 'financial', 'pricing', 'detail', 'disclose']"
3696,1,"['no', 'plan', 'closing', 'date', 'provide']"
3697,1,"['no', 'service', 'pricing', 'detail', 'disclose']"
3698,1,"['nordea', 'bank', 'ab', 'publ', 'hold', 'alma', 'media', 'share', 'represent', 'share', 'capital', 'voting', 'right']"
3699,1,"['nordea', 'pankki', 'suomi', 'oyj', 'ownership', 'stonesoft', 'corporation', 'decrease']"
3700,1,"['nordea', 'coordinate', 'syndicate', 'loan']"
3701,1,"['nordstjernan', 'use', 'option', 'buy', 'another', 'stake', 'salcomp', 'share', 'vote']"
3702,1,"['viro', 'operate', 'process', 'facility', 'independently', 'well', 'partnership', 'municipality']"
3703,1,"['okmetic', 'close', 'plant', 'espoo', 'early', 'production', 'line', 'site', 'move', 'okmetic', 'plant', 'vantaa', 'finland', 'texas', 'usa']"
3704,1,"['okmetic', 'global', 'customer', 'base', 'sale', 'network', 'production', 'plant', 'finland', 'us', 'contract', 'manufacturer', 'japan', 'china']"
3705,1,"['preliminary', 'estimate', 'hotel', 'operate', 'brand', 'novotel']"
3706,1,"['one', 'large', 'project', 'magazine', 'division', 'sanomawsoy', 'sanoma', 'magazine', 'international', 'become', 'launch', 'russian', 'magazine', 'gloriya']"
3707,1,"['operating', 'profit', 'operation', 'finland', 'period', 'review', 'total', 'eur', 'mn', 'remain', 'level']"
3708,1,"['op', 'pohjola', 'group', 'capital', 'adequacy', 'ratio', 'act', 'credit', 'institution', 'stand', 'tier', 'ratio']"
3709,1,"['customer', 'include', 'company', 'energy', 'process', 'industry', 'sector', 'particular']"
3710,1,"['key', 'geographical', 'market', 'europe', 'russian', 'federation', 'middle', 'east', 'south', 'africa', 'japan']"
3711,1,"['tool', 'specifically', 'design', 'need', 'business', 'user', 'ict', 'expert', 'mind']"
3712,1,"['outotec', 'delivery', 'cover', 'engineering', 'supply', 'construction', 'circulate', 'fluid', 'bed', 'calcination', 'plant', 'capacity', 'ton', 'alumina', 'per', 'day']"
3713,1,"['ova', 'press', 'stake', 'joint', 'venture', 'imsm', 'hold', 'stake']"
3714,1,"['panostaja', 'pct', 'share', 'capital', 'voting', 'right', 'suoman', 'helasto', 'share', 'follow', 'exchange', 'share', 'carry', 'may']"
3715,1,"['panostaja', 'plc', 'today', 'acquire', 'entire', 'share', 'capital', 'suoman', 'graafiset', 'palvelut', 'ltd', 'provider', 'printing', 'service']"
3716,1,"['paper', 'company', 'real', 'calculate', 'biscuit', 'carton', 'make', 'use', 'gsm', 'light', 'board', 'co', 'save', 'course', 'month', 'would', 'equal', 'generate', 'drive', 'km', 'car']"
3717,0,"['paper', 'stock', 'among', 'big', 'faller', 'stora', 'enso', 'down', 'pct', 'eur', 'real', 'down', 'pct', 'eur', 'upm', 'kymmene', 'pct', 'low', 'eur']"
3718,1,"['part', 'reduction', 'make', 'retirement', 'arrangement']"
3719,1,"['payment', 'acquire', 'share', 'make', 'cash', 'price', 'per', 'share', 'eur', 'plus', 'administration', 'fee']"
3720,1,"['pct', 'low']"
3721,1,"['pharmaceutical', 'market', 'czech', 'republic', 'global', 'research', 'amp', 'data', 'service', 'publish', 'recently', 'market', 'analysis', 'pharmaceutical', 'market', 'czech', 'republic']"
3722,1,"['pharmaceutical', 'market', 'italy', 'global', 'research', 'amp', 'data', 'service', 'publish', 'recently', 'market', 'analysis', 'pharmaceutical', 'market', 'italy']"
3723,1,"['pharmaceutical', 'market', 'netherlands', 'global', 'research', 'amp', 'datum', 'service', 'publish', 'recently', 'market', 'analysis', 'pharmaceutical', 'market', 'netherlands']"
3724,1,"['previously', 'project', 'figure', 'slightly', 'low']"
3725,1,"['previously', 'company', 'expect', 'financial', 'performance', 'remain', 'level']"
3726,1,"['profit', 'taxis', 'total', 'eur', 'mn']"
3727,1,"['qpr', 'processguide', 'available', 'system', 'solution', 'centralized', 'storage', 'management', 'process', 'content', 'well', 'standalone', 'desktop', 'version', 'qpr', 'processguide', 'xpress']"
3728,1,"['quartal', 'oy', 'share', 'satama', 'interactive', 'plc', 'represent', 'per', 'cent', 'share', 'capital', 'voting', 'right']"
3729,1,"['renesas', 'mobile', 'europe', 'ltd', 'approximately', 'employee', 'oulu']"
3730,1,"['rihko', 'say', 'sale', 'enable', 'company', 'concentrate', 'grain', 'base', 'business']"
3731,1,"['rihko', 'start', 'manage', 'raisio', 'benecol', 'business', 'summer', 'head', 'tobacco', 'company', 'altadis', 'european', 'operation']"
3732,1,"['rim', 'revamp', 'blackberry', 'os', 'ui', 'version', 'mobile', 'operating', 'system']"
3733,1,"['rimi', 'supermarket', 'key', 'customer', 'magistral', 'center']"
3734,1,"['rimvesta', 'control', 'estonian', 'real', 'estate', 'development', 'company', 'ell', 'nekilnojamas', 'turta', 'member', 'merko', 'large', 'construction', 'group', 'baltic', 'country']"
3735,1,"['risto', 'raty', 'tekla', 'executive', 'vice', 'president', 'say', 'tekla', 'structure', 'archicad', 'cover', 'entire', 'design', 'documentation', 'workflow', 'throughout', 'construction', 'project']"
3736,1,"['rohwedder', 'group', 'automotive', 'supply', 'electronic', 'industry', 'provider', 'customer', 'europe', 'north', 'america', 'asia']"
3737,1,"['rosa', 'one', 'well', 'know', 'duckburg', 'illustrator']"
3738,1,"['rsa', 'share', 'close', 'time', 'go', 'press']"
3739,1,"['rubin', 'say', 'expect', 'capman', 'announce', 'additional', 'transaction']"
3740,1,"['russia', 'video', 'international', 'group', 'hold', 'control', 'stake', 'russian', 'media', 'venture']"
3741,1,"['outokumpu', 'technology', 'business', 'begin', 'trade', 'nordic', 'exchange', 'helsinki', 'start', 'oct', 'become', 'sixth', 'company', 'list', 'exchange', 'year', 'company', 'say', 'friday']"
3742,2,"['salo', 'finland', 'august', 'benefon', 'today', 'announce', 'plan', 'far', 'strengthen', 'house', 'technology', 'platform', 'license', 'complete', 'mobile', 'software', 'platform', 'opna', 'long', 'stand', 'technology', 'partner', 'pollex']"
3743,1,"['sampo', 'group', 'become', 'major', 'shareholder', 'nordea', 'trygvesta', 'main', 'competitor', 'amp', 'insurance']"
3744,1,"['scanfil', 'holding', 'include', 'contract', 'electronic', 'manufacturer', 'scanfil', 'ems', 'group']"
3745,1,"['since', 'registration', 'share', 'subscribe', 'direct', 'share', 'issue', 'new', 'number', 'panostaja', 'share', 'voting', 'right']"
3746,1,"['stora', 'enso', 'business', 'north', 'america', 'annual', 'capacity', 'million', 'ton', 'employ', 'people']"
3747,1,"['stora', 'enso', 'receive', 'pct', 'equity', 'interest', 'combine', 'company']"
3748,1,"['stora', 'due', 'release', 'fourth', 'quarter', 'full', 'year', 'earning', 'feb']"
3749,1,"['storengy', 'gdf', 'suez', 'company', 'dedicate', 'underground', 'storage', 'natural', 'gas']"
3750,2,"['strand', 'associate', 'expand', 'madison', 'corporate', 'headquarters', 'space', 'add', 'employee', 'engineering', 'firm']"
3751,1,"['talentum', 'acquire', 'pct', 'stake', 'varesvuo', 'partner', 'remain']"
3752,1,"['technopolis', 'st', 'petersburg', 'university', 'russian', 'support', 'fund', 'legislative', 'initiative', 'sign', 'protocol', 'intent', 'may', 'year', 'set', 'up', 'technopark', 'st', 'petersburg', 'base', 'st', 'petersburg', 'university']"
3753,1,"['technopolis', 'finnish', 'operation', 'oulu', 'vantaa', 'espoo', 'lappeenranta', 'jyvaskyla', 'tampere', 'also', 'prepare', 'expand', 'operation', 'russia']"
3754,1,"['technopolis', 'set', 'aside', 'plot', 'land', 'measure', 'hectare', 'build', 'park', 'mikkonen', 'say']"
3755,1,"['tekla', 'group', 'net', 'sale', 'approximately', 'million', 'euro', 'operate', 'result', 'million', 'euro']"
3756,1,"['teleste', 'expect', 'start', 'delivery', 'end']"
3757,1,"['thank', 'extensive', 'industry', 'operation', 'experience', 'cybercom', 'offer', 'strategic', 'technological', 'expertise', 'market', 'telecom', 'industry', 'medium', 'public', 'sector', 'retail', 'banking', 'financial', 'service']"
3758,1,"['address', 'also', 'happen', 'house', 'italian', 'megamart', 'eataly', 'mean', 'come', 'kid', 'go', 'toy', 'building']"
3759,1,"['expo', 'signature', 'show', 'dongguan', 'support', 'dongguan', 'municipal', 'government', 'every', 'year', 'feature', 'computer', 'accessory', 'software', 'communication', 'network', 'product']"
3760,1,"['acquire', 'business', 'main', 'asset', 'mobile', 'authentication', 'signing', 'solution', 'brand', 'tectia', 'mobileid', 'provide', 'authentication', 'web', 'mail', 'ssl', 'vpn', 'ms', 'sharepoint', 'tectia', 'secure', 'solution', 'application', 'resource']"
3761,1,"['acquisition', 'part', 'ramirent', 'central', 'eastern', 'european', 'growth', 'strategy']"
3762,2,"['acquisition', 'part', 'ramirent', 'strategy', 'strengthen', 'position', 'select', 'location']"
3763,1,"['agreement', 'include', 'application', 'maintenance', 'support', 'service']"
3764,1,"['agreement', 'include', 'entire', 'process', 'manage', 'mercator', 'supply', 'chain', 'region', 'company', 'currently', 'present']"
3765,1,"['america', 'represent', 'gemalto', 'billing', 'latin', 'america', 'one', 'fast', 'grow', 'region', 'company']"
3766,1,"['annual', 'value', 'contract', 'estimate', 'usd', 'mn', 'next', 'three', 'year']"
3767,1,"['area', 'also', 'include', 'central', 'building', 'honkarakenne', 'start', 'negotiation', 'delivery']"
3768,1,"['bank', 'also', 'expect', 'additional', 'cost', 'relate', 'dash', 'jet', 'group', 'shelve', 'october']"
3769,1,"['bank', 'leasing', 'arm', 'nordea', 'liising', 'end', 'year', 'profit', 'million', 'euro']"
3770,1,"['board', 'establish', 'remuneration', 'committee', 'follow', 'member', 'sari', 'baldauf', 'chairman', 'tapio', 'hintikka', 'heikki', 'westerlund', 'addition', 'board', 'decide', 'appoint', 'nomination', 'committee', 'later', 'stage']"
3771,1,"['bond', 'maturity', 'five', 'year', 'part', 'bank', 'domestic', 'bond', 'program']"
3772,1,"['bridge', 'part', 'highway', 'development', 'project']"
3773,1,"['building', 'house', 'product', 'development', 'test', 'laboratory']"
3774,1,"['business', 'area', 'net', 'sale', 'slightly']"
3775,1,"['business', 'development', 'initiative', 'north', 'america', 'head', 'lynn', 'shanahan']"
3776,1,"['business', 'organise', 'february', 'way', 'production', 'design', 'service', 'combine', 'one', 'entity', 'etteplan', 'operation']"
3777,1,"['business', 'transfer', 'take', 'effect', 'january', 'connection', 'employee', 'transfer', 'elisa', 'daxtum', 'continue', 'employee']"
3778,1,"['center', 'build', 'kapuli', 'district', 'mantsala', 'beside', 'hanko', 'mantsala', 'porvoo', 'road', 'near', 'new', 'direct', 'rail', 'link', 'lahti', 'jarvenpaa']"
3779,1,"['change', 'readership', 'not', 'significant']"
3780,1,"['closing', 'transaction', 'take', 'place', 'today']"
3781,1,"['closing', 'transaction', 'schedule', 'take', 'place', 'january']"
3782,1,"['combine', 'capital', 'fund', 'expect', 'eur', 'mn', 'mn']"
3783,1,"['combine', 'company', 'pro', 'forma', 'net', 'sale', 'mln', 'euro', 'mln', 'operate', 'profit', 'mln', 'euro', 'mln']"
3784,1,"['commission', 'find', 'evidence', 'several', 'meeting', 'discuss', 'cartel', 'include', 'one', 'brussels', 'restaurant', 'november', 'company', 'discuss', 'price', 'increase']"
3785,1,"['committee', 'propose', 'follow', 'remuneration', 'monthly', 'remuneration', 'eur', 'chairman', 'eur', 'deputy', 'chairman', 'eur', 'board', 'member']"
3786,1,"['company', 'divest', 'upm', 'fray', 'bento', 'pulp', 'mill', 'forestal', 'oriental', 'company', 'specialise', 'eucalyptus', 'cultivation']"
3787,1,"['company', 'eur', 'bn', 'asset', 'count', 'among', 'five', 'large', 'shareholder', 'finnish', 'insurer', 'ilmarinen', 'varma', 'well', 'finnish', 'state', 'pension', 'fund', 'ver']"
3788,1,"['company', 'also', 'equip', 'sculptural', 'complex', 'rabochy', 'kolkhoznitsa', 'worker', 'collective', 'farmer', 'moscow', 'snow', 'melting', 'system']"
3789,1,"['company', 'also', 'say', 'deployment', 'danish', 'network', 'continue', 'expect', 'cover', 'danish', 'population']"
3790,0,"['company', 'decide', 'end', 'temporarily', 'shut', 'down', 'ammonia', 'plant', 'billingham', 'extend', 'maintenance', 'period', 'ince', 'facility']"
3791,1,"['company', 'not', 'distribute', 'dividend']"
3792,1,"['company', 'expect', 'net', 'sale', 'whole', 'previous', 'year', 'level']"
3793,1,"['company', 'expect', 'net', 'sale', 'whole', 'eur', 'mn', 'mn']"
3794,1,"['company', 'net', 'sale', 'eur', 'million', 'today', 'approximately', 'employee', 'finland', 'estonia', 'poland']"
3795,1,"['company', 'net', 'sale', 'eur', 'mn', 'pre', 'tax', 'profit', 'eur', 'mn']"
3796,1,"['company', 'employee', 'annual', 'sale', 'approximately', 'eur']"
3797,1,"['company', 'annual', 'turnover', 'eur']"
3798,1,"['company', 'involve', 'sale', 'financial', 'product', 'include', 'insurance', 'mortgage', 'car', 'personal', 'loan', 'financial', 'brokerage', 'equipment', 'finance', 'leasing']"
3799,1,"['company', 'operate', 'four', 'principal', 'division', 'consumer', 'packaging', 'office', 'paper', 'speciality', 'paper', 'well', 'market', 'pulp', 'energy']"
3800,1,"['company', 'plan', 'increase', 'unit', 'specialist', 'staff', 'several', 'dozen', 'depend', 'market', 'situation']"
3801,1,"['company', 'report', 'net', 'sale', 'mln', 'euro', 'mln', 'operate', 'margin', 'pct']"
3802,1,"['company', 'set', 'service', 'include', 'digital', 'printing', 'print', 'preparation', 'offset', 'printing', 'treatment', 'service', 'send', 'service']"
3803,1,"['company', 'transportation', 'business', 'conduct', 'florida', 'rock', 'amp', 'tank', 'line', 'southeastern', 'transportation', 'company', 'concentrate', 'hauling', 'motor', 'carrier', 'liquid', 'dry', 'bulk', 'commodity']"
3804,1,"['company', 'say', 'share', 'hold', 'company', 'sell', 'meadville', 'holding', 'limit', 'hong', 'kong', 'list', 'parent', 'company', 'meadville', 'group']"
3805,1,"['company', 'say', 'agree', 'eur', 'unsecured', 'credit', 'line', 'lender']"
3806,1,"['company', 'say', 'previously', 'eb', 'deliver', 'custom', 'solution', 'lg', 'electronic', 'make', 'commercially', 'available', 'mobile', 'terminal', 'vendor', 'well', 'wireless', 'operator']"
3807,1,"['company', 'say', 'operation', 'sell', 'newly', 'establish', 'company', 'cp', 'gmbh', 'present', 'management', 'plastic', 'business', 'co', 'owner']"
3808,2,"['company', 'use', 'asset', 'strengthen', 'balance', 'sheet', 'financial', 'position']"
3809,1,"['composite', 'body', 'coat', 'hard', 'coating', 'layer', 'produce', 'thermal', 'spraying', 'coating', 'ground']"
3810,1,"['connectivity', 'unit', 'invoice', 'customer', 'number', 'annual', 'transaction', 'stand', 'nearly', 'one', 'million']"
3811,1,"['contract', 'include', 'option', 'deliver', 'additional', 'asc', 'next', 'phase', 'project']"
3812,1,"['contract', 'worth', 'eur', 'million']"
3813,1,"['contract', 'value', 'amount', 'eur', 'million']"
3814,1,"['credit', 'cover', 'approximately', 'ship', 'price']"
3815,1,"['customer', 'cooperative', 'retailer', 'osuuskauppa', 'suur', 'savo']"
3816,1,"['customer', 'local', 'company', 'etera', 'mutual', 'pension', 'insurance', 'co', 'principal', 'tenant', 'unit', 'medium', 'company', 'alma', 'media', 'corp', 'hel', 'aln']"
3817,1,"['customer', 'forward', 'site', 'unknown', 'log', 'first', 'number']"
3818,1,"['deal', 'include', 'rental', 'equipment', 'related', 'merchandise', 'rental', 'contract', 'depot', 'two', 'employee', 'company', 'say']"
3819,1,"['deal', 'line', 'etteplan', 'strategy', 'operate', 'partner', 'global', 'customer', 'provide', 'industrial', 'technology', 'design', 'service']"
3820,1,"['decision', 'reflect', 'line', 'produce', 'nonwoven', 'use', 'medical', 'wipe', 'application', 'well', 'automotive', 'industry']"
3821,1,"['decision', 'make', 'whether', 'group', 'agree', 'import', 'estonian', 'meat', 'meat', 'product', 'finland', 'paper', 'add']"
3822,1,"['device', 'also', 'contain', 'finnair', 'application', 'compile', 'customer', 'feed', 'back', 'idea', 'product', 'development']"
3823,1,"['device', 'would', 'launch', 'chinese', 'market', 'late', 'company', 'say']"
3824,1,"['diameter', 'protocol', 'develop', 'accord', 'standard', 'ietf', 'rfc', 'ietf', 'rfc']"
3825,1,"['divested', 'activity', 'net', 'sale', 'eur', 'million', 'operate', 'profit', 'eur', 'million']"
3826,1,"['divested', 'company', 'part', 'tietoenator', 'business', 'area', 'government', 'manufacturing', 'amp', 'retail']"
3827,1,"['dividend', 'come', 'top', 'eur', 'share', 'share', 'already', 'pay', 'last', 'year', 'account']"
3828,1,"['division', 'also', 'include', 'joint', 'sale', 'marketing', 'controlling', 'function', 'unit']"
3829,1,"['ea', 'reng', 'group', 'post', 'sale', 'approximately', 'million', 'kroon']"
3830,1,"['ebrd', 'use', 'fund', 'provide', 'million', 'loan', 'portion', 'million', 'euro', 'syndicate', 'two', 'finnish', 'commercial', 'bank', 'nordea', 'bank', 'finland', 'plc', 'pohjola', 'bank', 'plc']"
3831,1,"['ebrd', 'use', 'fund', 'provide', 'million', 'loan', 'portion', 'million', 'euro', 'syndicate', 'two', 'finnish', 'commercial', 'bank', 'nordea', 'bank', 'finland', 'plc', 'million', 'euro', 'pohjola', 'bank', 'plc', 'million', 'euro']"
3832,1,"['ebrd', 'use', 'fund', 'provide', 'mln', 'loan', 'portion', 'mln', 'euro', 'syndicate', 'two', 'finnish', 'commercial', 'bank', 'nordea', 'bank', 'finland', 'plc', 'mln', 'euro', 'pohjola', 'bank', 'plc', 'mln', 'euro']"
3833,1,"['economic', 'development', 'trade', 'ministry', 'industry', 'energy', 'ministry', 'along', 'kostroma', 'regional', 'administration', 'russian', 'lumberman', 'timber', 'exporter', 'union', 'carry', 'work', 'acquire', 'investment', 'construction', 'pulp', 'paper', 'mill', 'neya', 'since']"
3834,1,"['electricity', 'requirement', 'network', 'grow', 'new', 'mobile', 'generation']"
3835,0,"['employment', 'contract', 'employee', 'end', 'march', 'result', 'company', 'previous', 'employer', 'employee', 'talk']"
3836,1,"['energy', 'sector', 'account', 'approximately', 'steel', 'industry', 'transportation', 'volume']"
3837,1,"['enterprise', 'value', 'maritim', 'food', 'determine', 'approximately', 'eur']"
3838,1,"['equipment', 'ixonos', 'acquire', 'deal', 'include', 'mechanical', 'engineering', 'hardware', 'rf', 'antenna', 'measurement', 'laboratory', 'facility', 'measurement', 'audio', 'camera', 'display', 'well', 'device', 'robot', 'unit', 'testing', 'mobile', 'device']"
3839,1,"['equipment', 'make', 'vaahto', 'plant', 'hollola', 'finland', 'delivery', 'schedule', 'first', 'quarter']"
3840,1,"['estimate', 'annual', 'value', 'frame', 'agreement', 'eur', 'mn']"
3841,1,"['estimate', 'value', 'deal', 'usd', 'million']"
3842,1,"['eur', 'contract', 'include', 'design', 'construction', 'work']"
3843,1,"['executive', 'say', 'country', 'brazil', 'chile', 'argentina', 'mexico', 'lead', 'adoption', 'business', 'ethernet', 'service', 'segment', 'brazil', 'mexico', 'early', 'adopter', 'carrier', 'ethernet', 'mobile', 'backhaul']"
3844,1,"['expand', 'company', 'continue', 'call', 'newpage']"
3845,1,"['expand', 'plant', 'schedule', 'operational', 'middle', 'october']"
3846,1,"['expansion', 'finalize', 'autumn']"
3847,1,"['expansion', 'deliver', 'fourth', 'quarter']"
3848,1,"['facility', 'consist', 'seven', 'year', 'bullet', 'term', 'loan', 'mln', 'euro', 'mln', 'mln', 'euro', 'mln', 'five', 'year', 'revolve', 'credit', 'facility']"
3849,1,"['facility', 'lettable', 'area', 'sq', 'plot', 'plant', 'locate', 'ratasmaki', 'business', 'park', 'purchase', 'city', 'forssa']"
3850,1,"['figure', 'not', 'include', 'food', 'export', 'finland']"
3851,1,"['figure', 'include', 'change', 'fair', 'value', 'property', 'portfolio', 'eur', 'million']"
3852,1,"['filter', 'tip', 'cover', 'volume', 'range', 'ðl', 'include', 'new', 'size', 'ðl', 'volume', 'capacity']"
3853,1,"['final', 'outcome', 'right', 'offering', 'report', 'around', 'october']"
3854,1,"['firm', 'build', 'component', 'mobile', 'phone', 'communication', 'product']"
3855,1,"['goal', 'significant', 'expansion', 'finland', 'northern', 'baltic', 'region']"
3856,1,"['government', 'start', 'sell', 'last', 'month', 'put', 'percent', 'stake', 'teliasonera', 'auction', 'bloc']"
3857,1,"['group', 'post', 'net', 'sale', 'mln', 'euro', 'mln', 'operate', 'profit', 'euro', 'mln']"
3858,1,"['group', 'net', 'sale', 'eur']"
3859,1,"['group', 'turnover', 'eur', 'million', 'operating', 'profit', 'eur', 'million']"
3860,1,"['liquid', 'handling', 'segment', 'offer', 'laboratory', 'equipment', 'accessory', 'include', 'mechanical', 'electronic', 'pipette', 'disposable', 'tip', 'use', 'research', 'institution', 'university', 'hospital', 'well', 'pharmaceutical', 'food', 'industry', 'biohit', 'brand']"
3861,1,"['manufacture', 'cpps', 'undertake', 'exist', 'export', 'orient', 'unit', 'eou', 'wartsila', 'factory', 'khopoli', 'near', 'mumbai']"
3862,1,"['manufacturing', 'begin', 'pietarsaari', 'beginning', 'year', 'delivery', 'take', 'place', 'october']"
3863,1,"['market', 'expect', 'heineken', 'sell', 'hartwall', 'whole', 'part']"
3864,1,"['merger', 'two', 'telecom', 'operator', 'expect', 'result', 'world', 'fourth', 'large', 'telecom', 'operator']"
3865,1,"['significant', 'capital', 'expenditure', 'item', 'global', 'enterprise', 'resource', 'planning', 'erp', 'project', 'product', 'development', 'production', 'machine']"
3866,1,"['move', 'carry', 'transfer', 'hkscan', 'production', 'relate', 'property', 'plant', 'equipment', 'well', 'holding', 'subsidiary', 'associate', 'company', 'country', 'hkscan', 'finland']"
